Local time,Ask,Bid,AskVolume,BidVolume
22.01.2024 09:42:02.883 GMT-0600,195.234,195.206,0.012,0.012
22.01.2024 09:42:03.184 GMT-0600,195.24400000000003,195.21599999999998,0.012,0.012
22.01.2024 09:42:03.585 GMT-0600,195.22400000000002,195.196,0.012,0.012
22.01.2024 09:42:03.786 GMT-0600,195.22299999999998,195.20700000000002,0.012,0.012
22.01.2024 09:42:03.937 GMT-0600,195.22400000000002,195.196,0.012,0.012
22.01.2024 09:42:04.288 GMT-0600,195.22400000000002,195.206,0.012,0.012
22.01.2024 09:42:04.388 GMT-0600,195.22400000000002,195.196,0.012,0.012
22.01.2024 09:42:05.016 GMT-0600,195.203,195.17700000000002,0.012,0.012
22.01.2024 09:42:05.372 GMT-0600,195.19299999999998,195.17700000000002,0.012,0.012
22.01.2024 09:42:05.423 GMT-0600,195.183,195.157,0.012,0.012
22.01.2024 09:42:05.526 GMT-0600,195.183,195.167,0.012,0.012
22.01.2024 09:42:05.677 GMT-0600,195.173,195.157,0.012,0.012
22.01.2024 09:42:06.028 GMT-0600,195.173,195.14700000000002,0.012,0.012
22.01.2024 09:42:06.128 GMT-0600,195.16400000000002,195.146,0.012,0.012
22.01.2024 09:42:06.680 GMT-0600,195.173,195.157,0.012,0.012
22.01.2024 09:42:06.730 GMT-0600,195.18400000000003,195.15599999999998,0.012,0.012
22.01.2024 09:42:06.931 GMT-0600,195.173,195.14700000000002,0.012,0.012
22.01.2024 09:42:07.081 GMT-0600,195.183,195.157,0.012,0.012
22.01.2024 09:42:07.332 GMT-0600,195.174,195.15599999999998,0.012,0.012
22.01.2024 09:42:07.833 GMT-0600,195.163,195.14700000000002,0.012,0.012
22.01.2024 09:42:08.936 GMT-0600,195.174,195.15599999999998,0.012,0.012
22.01.2024 09:42:09.590 GMT-0600,195.18400000000003,195.166,0.012,0.012
22.01.2024 09:42:09.791 GMT-0600,195.174,195.15599999999998,0.012,0.012
22.01.2024 09:42:09.891 GMT-0600,195.18400000000003,195.15599999999998,0.012,0.012
22.01.2024 09:42:10.042 GMT-0600,195.183,195.167,0.012,0.012
22.01.2024 09:42:10.092 GMT-0600,195.183,195.157,0.012,0.012
22.01.2024 09:42:10.644 GMT-0600,195.19400000000002,195.166,0.012,0.012
22.01.2024 09:42:10.845 GMT-0600,195.203,195.17700000000002,0.012,0.012
22.01.2024 09:42:11.096 GMT-0600,195.19299999999998,195.167,0.012,0.012
22.01.2024 09:42:11.397 GMT-0600,195.18400000000003,195.166,0.012,0.012
22.01.2024 09:42:11.548 GMT-0600,195.19400000000002,195.166,0.012,0.012
22.01.2024 09:42:11.698 GMT-0600,195.18400000000003,195.166,0.012,0.012
22.01.2024 09:42:11.799 GMT-0600,195.19299999999998,195.167,0.012,0.012
22.01.2024 09:42:11.900 GMT-0600,195.19400000000002,195.176,0.012,0.012
22.01.2024 09:42:11.950 GMT-0600,195.19400000000002,195.166,0.012,0.012
22.01.2024 09:42:12.452 GMT-0600,195.19400000000002,195.176,0.012,0.012
22.01.2024 09:42:19.774 GMT-0600,195.18400000000003,195.15599999999998,0.012,0.012
22.01.2024 09:42:20.247 GMT-0600,195.174,195.15599999999998,0.012,0.012
22.01.2024 09:42:20.347 GMT-0600,195.16400000000002,195.136,0.012,0.012
22.01.2024 09:42:20.701 GMT-0600,195.16400000000002,195.146,0.012,0.012
22.01.2024 09:42:20.804 GMT-0600,195.173,195.14700000000002,0.012,0.012
22.01.2024 09:42:20.855 GMT-0600,195.174,195.15599999999998,0.012,0.012
22.01.2024 09:42:20.955 GMT-0600,195.173,195.14700000000002,0.012,0.012
22.01.2024 09:42:22.364 GMT-0600,195.163,195.137,0.012,0.012
22.01.2024 09:42:22.465 GMT-0600,195.15400000000002,195.12599999999998,0.012,0.012
22.01.2024 09:42:22.819 GMT-0600,195.143,195.127,0.012,0.012
22.01.2024 09:42:22.920 GMT-0600,195.143,195.11700000000002,0.012,0.012
22.01.2024 09:42:23.071 GMT-0600,195.153,195.127,0.012,0.012
22.01.2024 09:42:23.472 GMT-0600,195.153,195.137,0.012,0.012
22.01.2024 09:42:23.622 GMT-0600,195.163,195.137,0.012,0.012
22.01.2024 09:42:23.723 GMT-0600,195.153,195.137,0.012,0.012
22.01.2024 09:42:23.773 GMT-0600,195.15400000000002,195.12599999999998,0.012,0.012
22.01.2024 09:42:25.479 GMT-0600,195.143,195.11700000000002,0.012,0.012
22.01.2024 09:42:25.780 GMT-0600,195.144,195.12599999999998,0.012,0.012
22.01.2024 09:42:25.830 GMT-0600,195.15400000000002,195.12599999999998,0.012,0.012
22.01.2024 09:42:26.081 GMT-0600,195.13400000000001,195.11599999999999,0.012,0.012
22.01.2024 09:42:26.232 GMT-0600,195.123,195.107,0.012,0.012
22.01.2024 09:42:26.332 GMT-0600,195.13400000000001,195.106,0.012,0.012
22.01.2024 09:42:26.433 GMT-0600,195.123,195.097,0.012,0.012
22.01.2024 09:42:26.534 GMT-0600,195.113,195.08700000000002,0.012,0.012
22.01.2024 09:42:26.835 GMT-0600,195.113,195.097,0.012,0.012
22.01.2024 09:42:26.985 GMT-0600,195.113,195.08700000000002,0.012,0.012
22.01.2024 09:42:27.086 GMT-0600,195.104,195.08599999999998,0.012,0.012
22.01.2024 09:42:27.337 GMT-0600,195.104,195.076,0.012,0.012
22.01.2024 09:42:27.839 GMT-0600,195.093,195.077,0.012,0.012
22.01.2024 09:42:28.140 GMT-0600,195.103,195.077,0.012,0.012
22.01.2024 09:42:28.241 GMT-0600,195.093,195.077,0.012,0.012
22.01.2024 09:42:28.341 GMT-0600,195.104,195.076,0.012,0.012
22.01.2024 09:42:28.843 GMT-0600,195.09400000000002,195.076,0.012,0.012
22.01.2024 09:42:29.094 GMT-0600,195.104,195.076,0.012,0.012
22.01.2024 09:42:30.799 GMT-0600,195.103,195.08700000000002,0.012,0.012
22.01.2024 09:42:30.950 GMT-0600,195.104,195.076,0.012,0.012
22.01.2024 09:42:31.553 GMT-0600,195.104,195.08599999999998,0.012,0.012
22.01.2024 09:42:32.355 GMT-0600,195.11400000000003,195.096,0.012,0.012
22.01.2024 09:42:32.858 GMT-0600,195.11400000000003,195.08599999999998,0.012,0.012
22.01.2024 09:42:33.109 GMT-0600,195.11400000000003,195.096,0.012,0.012
22.01.2024 09:42:33.510 GMT-0600,195.13400000000001,195.106,0.012,0.012
22.01.2024 09:42:33.561 GMT-0600,195.143,195.11700000000002,0.012,0.012
22.01.2024 09:42:35.065 GMT-0600,195.143,195.127,0.012,0.012
22.01.2024 09:42:35.367 GMT-0600,195.13400000000001,195.11599999999999,0.012,0.012
22.01.2024 09:42:35.417 GMT-0600,195.144,195.11599999999999,0.012,0.012
22.01.2024 09:42:35.518 GMT-0600,195.133,195.11700000000002,0.012,0.012
22.01.2024 09:42:35.668 GMT-0600,195.144,195.11599999999999,0.012,0.012
22.01.2024 09:42:35.919 GMT-0600,195.13400000000001,195.11599999999999,0.012,0.012
22.01.2024 09:42:36.070 GMT-0600,195.144,195.11599999999999,0.012,0.012
22.01.2024 09:42:36.170 GMT-0600,195.133,195.11700000000002,0.012,0.012
22.01.2024 09:42:36.823 GMT-0600,195.144,195.11599999999999,0.012,0.012
22.01.2024 09:42:37.080 GMT-0600,195.133,195.11700000000002,0.012,0.012
22.01.2024 09:42:37.131 GMT-0600,195.144,195.11599999999999,0.012,0.012
22.01.2024 09:42:37.233 GMT-0600,195.133,195.11700000000002,0.012,0.012
22.01.2024 09:42:37.285 GMT-0600,195.144,195.11599999999999,0.012,0.012
22.01.2024 09:42:37.437 GMT-0600,195.13400000000001,195.11599999999999,0.012,0.012
22.01.2024 09:42:37.888 GMT-0600,195.12400000000002,195.106,0.012,0.012
22.01.2024 09:42:37.939 GMT-0600,195.123,195.097,0.012,0.012
22.01.2024 09:42:38.040 GMT-0600,195.11400000000003,195.08599999999998,0.012,0.012
22.01.2024 09:42:38.341 GMT-0600,195.103,195.08700000000002,0.012,0.012
22.01.2024 09:42:38.443 GMT-0600,195.103,195.077,0.012,0.012
22.01.2024 09:42:38.694 GMT-0600,195.09400000000002,195.076,0.012,0.012
22.01.2024 09:42:39.346 GMT-0600,195.104,195.076,0.012,0.012
22.01.2024 09:42:39.398 GMT-0600,195.09400000000002,195.076,0.012,0.012
22.01.2024 09:42:40.755 GMT-0600,195.08400000000003,195.05599999999998,0.012,0.012
22.01.2024 09:42:41.356 GMT-0600,195.083,195.067,0.012,0.012
22.01.2024 09:42:42.560 GMT-0600,195.083,195.05700000000002,0.012,0.012
22.01.2024 09:42:42.710 GMT-0600,195.073,195.04700000000003,0.012,0.012
22.01.2024 09:42:42.811 GMT-0600,195.074,195.05599999999998,0.012,0.012
22.01.2024 09:42:43.062 GMT-0600,195.063,195.04700000000003,0.012,0.012
22.01.2024 09:42:44.124 GMT-0600,195.053,195.02700000000002,0.012,0.012
22.01.2024 09:42:44.176 GMT-0600,195.044,195.016,0.012,0.012
22.01.2024 09:42:44.277 GMT-0600,195.044,195.02599999999998,0.012,0.012
22.01.2024 09:42:45.632 GMT-0600,195.06400000000002,195.036,0.012,0.012
22.01.2024 09:42:45.833 GMT-0600,195.06400000000002,195.046,0.012,0.012
22.01.2024 09:42:46.033 GMT-0600,195.063,195.037,0.012,0.012
22.01.2024 09:42:46.285 GMT-0600,195.073,195.04700000000003,0.012,0.012
22.01.2024 09:42:46.535 GMT-0600,195.06400000000002,195.046,0.012,0.012
22.01.2024 09:42:46.686 GMT-0600,195.073,195.04700000000003,0.012,0.012
22.01.2024 09:42:46.887 GMT-0600,195.06400000000002,195.046,0.012,0.012
22.01.2024 09:42:46.987 GMT-0600,195.073,195.04700000000003,0.012,0.012
22.01.2024 09:42:47.038 GMT-0600,195.063,195.04700000000003,0.012,0.012
22.01.2024 09:42:47.088 GMT-0600,195.074,195.046,0.012,0.012
22.01.2024 09:42:47.440 GMT-0600,195.06400000000002,195.046,0.012,0.012
22.01.2024 09:42:49.496 GMT-0600,195.074,195.05599999999998,0.012,0.012
22.01.2024 09:42:49.547 GMT-0600,195.073,195.04700000000003,0.012,0.012
22.01.2024 09:42:49.748 GMT-0600,195.073,195.05700000000002,0.012,0.012
22.01.2024 09:42:50.651 GMT-0600,195.083,195.05700000000002,0.012,0.012
22.01.2024 09:42:51.303 GMT-0600,195.073,195.05700000000002,0.012,0.012
22.01.2024 09:42:51.454 GMT-0600,195.08400000000003,195.066,0.012,0.012
22.01.2024 09:42:51.705 GMT-0600,195.08400000000003,195.05599999999998,0.012,0.012
22.01.2024 09:42:51.756 GMT-0600,195.083,195.067,0.012,0.012
22.01.2024 09:42:52.091 GMT-0600,195.093,195.077,0.012,0.012
22.01.2024 09:42:52.442 GMT-0600,195.093,195.067,0.012,0.012
22.01.2024 09:42:52.493 GMT-0600,195.09400000000002,195.076,0.012,0.012
22.01.2024 09:42:52.743 GMT-0600,195.083,195.067,0.012,0.012
22.01.2024 09:42:54.196 GMT-0600,195.073,195.05700000000002,0.012,0.012
22.01.2024 09:42:54.497 GMT-0600,195.073,195.04700000000003,0.012,0.012
22.01.2024 09:42:54.798 GMT-0600,195.073,195.05700000000002,0.012,0.012
22.01.2024 09:42:54.849 GMT-0600,195.074,195.046,0.012,0.012
22.01.2024 09:42:55.100 GMT-0600,195.083,195.05700000000002,0.012,0.012
22.01.2024 09:42:55.301 GMT-0600,195.073,195.05700000000002,0.012,0.012
22.01.2024 09:42:55.351 GMT-0600,195.08400000000003,195.05599999999998,0.012,0.012
22.01.2024 09:42:55.401 GMT-0600,195.073,195.05700000000002,0.012,0.012
22.01.2024 09:42:55.452 GMT-0600,195.073,195.04700000000003,0.012,0.012
22.01.2024 09:42:56.053 GMT-0600,195.083,195.05700000000002,0.012,0.012
22.01.2024 09:42:56.154 GMT-0600,195.074,195.046,0.012,0.012
22.01.2024 09:42:56.455 GMT-0600,195.063,195.04700000000003,0.012,0.012
22.01.2024 09:42:56.756 GMT-0600,195.06400000000002,195.036,0.012,0.012
22.01.2024 09:42:56.857 GMT-0600,195.06400000000002,195.046,0.012,0.012
22.01.2024 09:42:57.810 GMT-0600,195.053,195.02700000000002,0.012,0.012
22.01.2024 09:42:58.813 GMT-0600,195.05400000000003,195.036,0.012,0.012
22.01.2024 09:42:59.567 GMT-0600,195.074,195.046,0.012,0.012
22.01.2024 09:42:59.619 GMT-0600,195.083,195.05700000000002,0.012,0.012
22.01.2024 09:42:59.726 GMT-0600,195.073,195.04700000000003,0.012,0.012
22.01.2024 09:43:00.077 GMT-0600,195.074,195.05599999999998,0.012,0.012
22.01.2024 09:43:00.629 GMT-0600,195.08400000000003,195.066,0.012,0.012
22.01.2024 09:43:01.230 GMT-0600,195.093,195.077,0.012,0.012
22.01.2024 09:43:01.381 GMT-0600,195.083,195.067,0.012,0.012
22.01.2024 09:43:01.582 GMT-0600,195.093,195.067,0.012,0.012
22.01.2024 09:43:02.084 GMT-0600,195.08400000000003,195.05599999999998,0.012,0.012
22.01.2024 09:43:02.586 GMT-0600,195.08400000000003,195.066,0.012,0.012
22.01.2024 09:43:05.497 GMT-0600,195.074,195.046,0.012,0.012
22.01.2024 09:43:05.697 GMT-0600,195.063,195.04700000000003,0.012,0.012
22.01.2024 09:43:05.798 GMT-0600,195.063,195.037,0.012,0.012
22.01.2024 09:43:05.898 GMT-0600,195.06400000000002,195.046,0.012,0.012
22.01.2024 09:43:06.049 GMT-0600,195.074,195.046,0.012,0.012
22.01.2024 09:43:06.200 GMT-0600,195.063,195.04700000000003,0.012,0.012
22.01.2024 09:43:07.503 GMT-0600,195.05400000000003,195.02599999999998,0.012,0.012
22.01.2024 09:43:08.004 GMT-0600,195.043,195.01700000000002,0.012,0.012
22.01.2024 09:43:08.440 GMT-0600,195.063,195.037,0.012,0.012
22.01.2024 09:43:08.843 GMT-0600,195.06400000000002,195.046,0.012,0.012
22.01.2024 09:43:08.893 GMT-0600,195.074,195.046,0.012,0.012
22.01.2024 09:43:08.994 GMT-0600,195.06400000000002,195.046,0.012,0.012
22.01.2024 09:43:09.144 GMT-0600,195.053,195.02700000000002,0.012,0.012
22.01.2024 09:43:09.597 GMT-0600,195.05400000000003,195.036,0.012,0.012
22.01.2024 09:43:09.698 GMT-0600,195.044,195.02599999999998,0.012,0.012
22.01.2024 09:43:09.748 GMT-0600,195.05400000000003,195.02599999999998,0.012,0.012
22.01.2024 09:43:09.849 GMT-0600,195.053,195.037,0.012,0.012
22.01.2024 09:43:09.899 GMT-0600,195.06400000000002,195.036,0.012,0.012
22.01.2024 09:43:09.950 GMT-0600,195.05400000000003,195.036,0.012,0.012
22.01.2024 09:43:10.001 GMT-0600,195.053,195.02700000000002,0.012,0.012
22.01.2024 09:43:10.052 GMT-0600,195.05400000000003,195.036,0.012,0.012
22.01.2024 09:43:10.102 GMT-0600,195.06400000000002,195.036,0.012,0.012
22.01.2024 09:43:10.704 GMT-0600,195.053,195.037,0.012,0.012
22.01.2024 09:43:10.805 GMT-0600,195.053,195.02700000000002,0.012,0.012
22.01.2024 09:43:11.106 GMT-0600,195.063,195.037,0.012,0.012
22.01.2024 09:43:11.507 GMT-0600,195.08400000000003,195.05599999999998,0.012,0.012
22.01.2024 09:43:11.809 GMT-0600,195.08400000000003,195.066,0.012,0.012
22.01.2024 09:43:13.012 GMT-0600,195.093,195.067,0.012,0.012
22.01.2024 09:43:13.313 GMT-0600,195.08400000000003,195.066,0.012,0.012
22.01.2024 09:43:14.378 GMT-0600,195.09400000000002,195.066,0.012,0.012
22.01.2024 09:43:14.479 GMT-0600,195.08400000000003,195.066,0.012,0.012
22.01.2024 09:43:15.733 GMT-0600,195.09400000000002,195.076,0.012,0.012
22.01.2024 09:43:16.033 GMT-0600,195.09400000000002,195.066,0.012,0.012
22.01.2024 09:43:16.134 GMT-0600,195.09400000000002,195.076,0.012,0.012
22.01.2024 09:43:16.986 GMT-0600,195.104,195.08599999999998,0.012,0.012
22.01.2024 09:43:17.136 GMT-0600,195.12400000000002,195.096,0.012,0.012
22.01.2024 09:43:17.187 GMT-0600,195.123,195.107,0.012,0.012
22.01.2024 09:43:17.338 GMT-0600,195.143,195.127,0.012,0.012
22.01.2024 09:43:17.589 GMT-0600,195.153,195.137,0.012,0.012
22.01.2024 09:43:18.190 GMT-0600,195.174,195.146,0.012,0.012
22.01.2024 09:43:18.241 GMT-0600,195.163,195.14700000000002,0.012,0.012
22.01.2024 09:43:18.452 GMT-0600,195.173,195.14700000000002,0.012,0.012
22.01.2024 09:43:18.553 GMT-0600,195.163,195.137,0.012,0.012
22.01.2024 09:43:18.804 GMT-0600,195.153,195.137,0.012,0.012
22.01.2024 09:43:19.105 GMT-0600,195.153,195.127,0.012,0.012
22.01.2024 09:43:19.306 GMT-0600,195.143,195.11700000000002,0.012,0.012
22.01.2024 09:43:19.407 GMT-0600,195.143,195.127,0.012,0.012
22.01.2024 09:43:19.557 GMT-0600,195.144,195.11599999999999,0.012,0.012
22.01.2024 09:43:19.708 GMT-0600,195.143,195.127,0.012,0.012
22.01.2024 09:43:20.210 GMT-0600,195.173,195.14700000000002,0.012,0.012
22.01.2024 09:43:20.713 GMT-0600,195.174,195.15599999999998,0.012,0.012
22.01.2024 09:43:21.315 GMT-0600,195.16400000000002,195.146,0.012,0.012
22.01.2024 09:43:22.168 GMT-0600,195.173,195.14700000000002,0.012,0.012
22.01.2024 09:43:22.318 GMT-0600,195.173,195.157,0.012,0.012
22.01.2024 09:43:22.510 GMT-0600,195.183,195.157,0.012,0.012
22.01.2024 09:43:22.561 GMT-0600,195.174,195.15599999999998,0.012,0.012
22.01.2024 09:43:22.661 GMT-0600,195.18400000000003,195.15599999999998,0.012,0.012
22.01.2024 09:43:22.762 GMT-0600,195.18400000000003,195.166,0.012,0.012
22.01.2024 09:43:22.913 GMT-0600,195.19400000000002,195.166,0.012,0.012
22.01.2024 09:43:23.013 GMT-0600,195.183,195.167,0.012,0.012
22.01.2024 09:43:23.164 GMT-0600,195.19400000000002,195.166,0.012,0.012
22.01.2024 09:43:23.264 GMT-0600,195.18400000000003,195.166,0.012,0.012
22.01.2024 09:43:23.465 GMT-0600,195.16400000000002,195.136,0.012,0.012
22.01.2024 09:43:23.766 GMT-0600,195.16400000000002,195.146,0.012,0.012
22.01.2024 09:43:23.867 GMT-0600,195.16400000000002,195.136,0.012,0.012
22.01.2024 09:43:23.917 GMT-0600,195.15400000000002,195.136,0.012,0.012
22.01.2024 09:43:23.967 GMT-0600,195.15400000000002,195.12599999999998,0.012,0.012
22.01.2024 09:43:24.168 GMT-0600,195.153,195.137,0.012,0.012
22.01.2024 09:43:24.319 GMT-0600,195.16400000000002,195.136,0.012,0.012
22.01.2024 09:43:24.721 GMT-0600,195.153,195.137,0.012,0.012
22.01.2024 09:43:26.675 GMT-0600,195.16400000000002,195.146,0.012,0.012
22.01.2024 09:43:26.826 GMT-0600,195.174,195.146,0.012,0.012
22.01.2024 09:43:26.877 GMT-0600,195.163,195.137,0.012,0.012
22.01.2024 09:43:26.979 GMT-0600,195.153,195.137,0.012,0.012
22.01.2024 09:43:28.333 GMT-0600,195.163,195.137,0.012,0.012
22.01.2024 09:43:28.383 GMT-0600,195.153,195.137,0.012,0.012
22.01.2024 09:43:29.386 GMT-0600,195.163,195.14700000000002,0.012,0.012
22.01.2024 09:43:29.640 GMT-0600,195.16400000000002,195.136,0.012,0.012
22.01.2024 09:43:29.691 GMT-0600,195.163,195.14700000000002,0.012,0.012
22.01.2024 09:43:29.841 GMT-0600,195.174,195.146,0.012,0.012
22.01.2024 09:43:30.092 GMT-0600,195.18400000000003,195.15599999999998,0.012,0.012
22.01.2024 09:43:30.193 GMT-0600,195.174,195.15599999999998,0.012,0.012
22.01.2024 09:43:30.544 GMT-0600,195.18400000000003,195.15599999999998,0.012,0.012
22.01.2024 09:43:30.595 GMT-0600,195.174,195.15599999999998,0.012,0.012
22.01.2024 09:43:31.047 GMT-0600,195.18400000000003,195.15599999999998,0.012,0.012
22.01.2024 09:43:31.098 GMT-0600,195.18400000000003,195.166,0.012,0.012
22.01.2024 09:43:31.549 GMT-0600,195.19299999999998,195.17700000000002,0.012,0.012
22.01.2024 09:43:31.952 GMT-0600,195.204,195.18599999999998,0.012,0.012
22.01.2024 09:43:32.052 GMT-0600,195.213,195.197,0.012,0.012
22.01.2024 09:43:32.204 GMT-0600,195.203,195.17700000000002,0.012,0.012
22.01.2024 09:43:32.555 GMT-0600,195.19400000000002,195.176,0.012,0.012
22.01.2024 09:43:32.605 GMT-0600,195.203,195.17700000000002,0.012,0.012
22.01.2024 09:43:32.806 GMT-0600,195.19400000000002,195.176,0.012,0.012
22.01.2024 09:43:33.558 GMT-0600,195.203,195.17700000000002,0.012,0.012
22.01.2024 09:43:33.659 GMT-0600,195.19299999999998,195.17700000000002,0.012,0.012
22.01.2024 09:43:33.810 GMT-0600,195.204,195.176,0.012,0.012
22.01.2024 09:43:34.111 GMT-0600,195.19299999999998,195.17700000000002,0.012,0.012
22.01.2024 09:43:34.161 GMT-0600,195.204,195.176,0.012,0.012
22.01.2024 09:43:34.411 GMT-0600,195.19299999999998,195.17700000000002,0.012,0.012
22.01.2024 09:43:34.662 GMT-0600,195.204,195.176,0.012,0.012
22.01.2024 09:43:34.763 GMT-0600,195.19299999999998,195.17700000000002,0.012,0.012
22.01.2024 09:43:34.863 GMT-0600,195.203,195.17700000000002,0.012,0.012
22.01.2024 09:43:35.014 GMT-0600,195.19299999999998,195.17700000000002,0.012,0.012
22.01.2024 09:43:35.064 GMT-0600,195.203,195.17700000000002,0.012,0.012
22.01.2024 09:43:35.416 GMT-0600,195.19299999999998,195.17700000000002,0.012,0.012
22.01.2024 09:43:35.616 GMT-0600,195.204,195.176,0.012,0.012
22.01.2024 09:43:35.817 GMT-0600,195.19299999999998,195.17700000000002,0.012,0.012
22.01.2024 09:43:36.369 GMT-0600,195.174,195.146,0.012,0.012
22.01.2024 09:43:36.469 GMT-0600,195.163,195.137,0.012,0.012
22.01.2024 09:43:36.971 GMT-0600,195.163,195.14700000000002,0.012,0.012
22.01.2024 09:43:37.021 GMT-0600,195.173,195.14700000000002,0.012,0.012
22.01.2024 09:43:37.372 GMT-0600,195.16400000000002,195.146,0.012,0.012
22.01.2024 09:43:38.476 GMT-0600,195.174,195.146,0.012,0.012
22.01.2024 09:43:38.776 GMT-0600,195.18400000000003,195.15599999999998,0.012,0.012
22.01.2024 09:43:39.028 GMT-0600,195.173,195.14700000000002,0.012,0.012
22.01.2024 09:43:39.630 GMT-0600,195.173,195.157,0.012,0.012
22.01.2024 09:43:39.905 GMT-0600,195.183,195.157,0.012,0.012
22.01.2024 09:43:40.007 GMT-0600,195.174,195.15599999999998,0.012,0.012
22.01.2024 09:43:40.107 GMT-0600,195.18400000000003,195.15599999999998,0.012,0.012
22.01.2024 09:43:40.158 GMT-0600,195.174,195.15599999999998,0.012,0.012
22.01.2024 09:43:40.560 GMT-0600,195.18400000000003,195.15599999999998,0.012,0.012
22.01.2024 09:43:41.915 GMT-0600,195.19299999999998,195.167,0.012,0.012
22.01.2024 09:43:42.574 GMT-0600,195.19400000000002,195.176,0.012,0.012
22.01.2024 09:43:43.075 GMT-0600,195.204,195.176,0.012,0.012
22.01.2024 09:43:43.326 GMT-0600,195.19400000000002,195.176,0.012,0.012
22.01.2024 09:43:43.427 GMT-0600,195.203,195.17700000000002,0.012,0.012
22.01.2024 09:43:43.877 GMT-0600,195.19400000000002,195.176,0.012,0.012
22.01.2024 09:43:43.928 GMT-0600,195.203,195.17700000000002,0.012,0.012
22.01.2024 09:43:44.131 GMT-0600,195.19299999999998,195.17700000000002,0.012,0.012
22.01.2024 09:43:44.181 GMT-0600,195.203,195.17700000000002,0.012,0.012
22.01.2024 09:43:44.232 GMT-0600,195.19400000000002,195.176,0.012,0.012
22.01.2024 09:43:44.933 GMT-0600,195.183,195.157,0.012,0.012
22.01.2024 09:43:45.785 GMT-0600,195.173,195.157,0.012,0.012
22.01.2024 09:43:45.886 GMT-0600,195.18400000000003,195.15599999999998,0.012,0.012
22.01.2024 09:43:47.189 GMT-0600,195.174,195.15599999999998,0.012,0.012
22.01.2024 09:43:47.239 GMT-0600,195.18400000000003,195.15599999999998,0.012,0.012
